BATTERYVOLTAGE,DISCOMFORTINDEX,HEARTSTROKERISKFACTOR,HUMIDITY,ID,LIGHT,PRESSURE,SENSORID,SENSORNAME,SOUNDNOISE,TEMPERATURE,TIMESTAMP,UVINDEX
2847,7156,2136,5462,7e962929-dd48-4f47-b41c-916943af1686,199,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4505,2449,1.53567E+12,3
2844,7156,2136,5462,75a12f73-37a2-45df-8996-b9bcf3c776fa,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4564,2449,1.53567E+12,2
2847,7156,2136,5462,b00f670e-c73b-4467-a0dd-40b4a5275fd5,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4474,2449,1.53567E+12,2
2844,7156,2136,5462,593c584c-1d78-4f8a-ba77-18540525ad8c,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4758,2449,1.53567E+12,2
2847,7156,2136,5462,f5a1a21b-e96d-4585-969a-aad989fd0590,196,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4619,2449,1.53567E+12,2
2847,7158,2136,5462,3903dcec-4ac5-4711-ac80-9e1650ef1b8a,197,10174,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4788,2450,1.53567E+12,3
2847,7156,2136,5462,a94944e2-c40b-4ea3-9a97-c194141fab38,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2449,1.53567E+12,2
2847,7155,2135,5462,707fb0bb-3683-47c1-bfa6-a3317d4e7af4,199,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4505,2448,1.53567E+12,2
2847,7156,2136,5462,20cf0c57-3807-4f5e-8feb-bb1eaca90728,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4695,2449,1.53567E+12,2
2847,7156,2136,5462,9b8f5ae0-2000-4ffe-b8d7-9aad869e6bbc,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2449,1.53567E+12,2
2847,7156,2136,5462,d8273b1f-8ba5-4a34-ba12-a14cee379639,199,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4474,2449,1.53567E+12,2
2847,7156,2136,5462,e1a05eeb-6bd1-4b9a-8983-5097f058f663,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4758,2449,1.53567E+12,3
2847,7156,2136,5462,c32e3015-e77c-4939-80a7-b59d7abc5279,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4474,2449,1.53567E+12,2
2847,7156,2136,5462,6c8be69e-2a70-4b71-9680-a8853d748eda,193,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4525,2449,1.53567E+12,2
2847,7156,2136,5462,c11690ed-caa8-4aa7-943e-c6990579f835,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4564,2449,1.53567E+12,3
2847,7156,2136,5462,95166da5-47d5-4fb0-b360-bfcbf4f10106,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,2
2847,7156,2136,5462,0b825a0c-c0d2-45bd-9312-db77852df84d,196,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4573,2449,1.53567E+12,3
2847,7156,2136,5462,1f0b4496-f97c-4a66-83a9-0d7173c7578c,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4636,2449,1.53567E+12,3
2844,7156,2136,5462,2c0bb913-1544-4c2e-8fc9-5cc86eefa854,197,10174,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4564,2449,1.53567E+12,3
2844,7156,2136,5462,b9e4c13d-9ae7-4b67-8527-df29df8877fd,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4758,2449,1.53567E+12,2
2847,7156,2136,5462,93248a36-2cb2-444b-b8eb-236eb39d5fbb,197,10178,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4619,2449,1.53567E+12,2
2847,7156,2136,5462,9e34d265-2ec5-4f22-91c3-08c5287fdbe2,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4619,2449,1.53567E+12,3
2847,7156,2136,5462,f12ab043-2587-4f4c-b1fb-0ed2436f4815,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4409,2449,1.53567E+12,3
2847,7155,2135,5462,ee93ae9a-231d-4fab-9339-dc23c7f7cdf1,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4485,2448,1.53567E+12,3
2847,7156,2136,5462,b53e19f0-28c4-4d13-9c22-3d168b3d32c4,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4662,2449,1.53567E+12,2
2844,7156,2136,5462,096a2c59-0ef2-436d-8a23-e5c055412eb0,194,10174,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4837,2449,1.53567E+12,3
2847,7156,2136,5462,eca0d467-c1f0-48cb-a8ff-17fa64f390a1,194,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4636,2449,1.53567E+12,3
2847,7156,2136,5462,5390564e-d3b0-4c6e-9539-42fa6cf00183,194,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4695,2449,1.53567E+12,3
2847,7155,2135,5462,7e5cc29d-db7b-4a1e-b0b7-80df782c1a68,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4386,2448,1.53567E+12,2
2847,7156,2136,5462,ad36b725-e886-4253-ab2d-59384b008f90,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4474,2449,1.53567E+12,2
2847,7156,2136,5462,f35d1a6a-51ce-4027-99d0-9d86daaa2f27,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4679,2449,1.53567E+12,2
2847,7156,2136,5462,4e74ce52-c221-4244-a938-455ba397fce0,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4619,2449,1.53567E+12,3
2847,7156,2136,5462,c18f7162-b2ce-44b7-866f-037c00650579,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4636,2449,1.53567E+12,2
2844,7156,2136,5462,c9a75c32-cb0f-46be-8965-ffa009fc6fa5,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4719,2449,1.53567E+12,2
2847,7156,2136,5462,b82b3367-fe83-4f46-8515-93b811af46f2,197,10174,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4453,2449,1.53567E+12,2
2847,7156,2136,5462,0097d463-87aa-4fe7-8eae-625581ca13d6,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2449,1.53567E+12,2
2847,7156,2136,5462,722c66a5-e84e-41af-9da0-8a4ae811bd17,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2449,1.53567E+12,2
2847,7156,2136,5462,8c6ccba5-cdb8-43aa-b433-b9ec3c33f15d,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4662,2449,1.53567E+12,2
2847,7156,2136,5462,2b0ca4fa-90f9-4411-8754-ae2fbf8aef0a,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,2
2847,7156,2136,5462,1da6ec2c-0daf-4f7b-b5ad-d3e7cdad539a,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4495,2449,1.53567E+12,3
2847,7156,2136,5462,9a7ce1bb-5240-48cc-b0db-d11f4763c602,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4735,2449,1.53567E+12,2
2847,7156,2136,5462,90a3a1a0-b452-42b3-82fb-b4cdc7cc7e03,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4505,2449,1.53567E+12,2
2844,7156,2136,5462,6e102f26-b123-4206-a289-dc6fceda1559,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4711,2449,1.53567E+12,2
2847,7156,2136,5462,1ef92817-d687-44d3-b57f-a504faa28bbe,194,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4654,2449,1.53567E+12,3
2847,7155,2135,5462,16dcb8af-9ec5-4f6e-8264-aa3a7ad99b25,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4453,2448,1.53567E+12,3
2847,7156,2136,5462,4d5177bb-5e92-4700-9bd5-5b5bc215225f,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4758,2449,1.53567E+12,2
2844,7156,2136,5462,ad8b1689-ce58-4697-a00d-0d720849618f,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4654,2449,1.53567E+12,3
2847,7156,2136,5462,502a0d7b-534a-4529-a615-2571b96b14c5,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4375,2449,1.53567E+12,2
2847,7156,2136,5462,e68115cb-fd22-459a-baad-feb2bd8e10df,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4687,2449,1.53567E+12,2
2844,7156,2136,5462,bd44ab84-85d8-4af8-9bfe-796f9ad7dd72,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4662,2449,1.53567E+12,2
2844,7156,2136,5462,ae7ca528-603f-4b70-9dc5-cb6f9bce714d,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4703,2449,1.53567E+12,2
2847,7156,2136,5462,c517b2c2-075d-4836-958b-a54f0960c90e,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4464,2449,1.53567E+12,2
2844,7156,2136,5462,c3d89a73-4270-4189-8cdc-e62fb3af2d0b,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,2
2847,7156,2136,5462,1c44eaf7-32b2-4b30-9686-cfc2030c0bb5,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4645,2449,1.53567E+12,2
2844,7156,2136,5462,eaa4d891-d178-4dce-9923-e9f62d7ebf82,196,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,2
2844,7156,2136,5462,996afce3-afd1-41cb-856c-1f71d8dcc54a,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4515,2449,1.53567E+12,3
2847,7156,2136,5462,13eab557-cbed-4152-9a3b-8bda51482e4d,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4795,2449,1.53567E+12,2
2844,7156,2136,5462,e4c4196a-6917-4b27-8bbb-ccc1b1cc69e8,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4864,2449,1.53567E+12,3
2847,7156,2136,5462,8a841272-ff45-4a62-a076-5bce7836601f,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4515,2449,1.53567E+12,2
2844,7156,2136,5462,b44d920d-3af6-475b-844e-dc0548dc9958,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4564,2449,1.53567E+12,3
2847,7156,2136,5462,88c11951-14ed-4872-9c95-9bb5febe9202,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4583,2449,1.53567E+12,2
2844,7156,2136,5462,1f5ed215-4af5-4b4e-a791-28190d0b1df4,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4485,2449,1.53567E+12,3
2847,7156,2136,5462,ef3275e3-5e6f-4fd6-ba93-92c37bd45c92,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4442,2449,1.53567E+12,2
2844,7156,2136,5462,47e277c0-62d7-4927-91b6-d022a65b2297,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4809,2449,1.53567E+12,3
2847,7156,2136,5462,6127c908-d673-4e53-b8b5-42c8ba884b5b,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4947,2449,1.53567E+12,3
2847,7155,2135,5462,31e00a31-8de7-4e7d-9ff6-5697beb55708,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4687,2448,1.53567E+12,2
2844,7156,2136,5462,fa5183aa-ac43-4a0d-a838-88182c403512,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,3
2844,7156,2136,5462,dc57f6a2-a02f-42c5-945e-e39ecb62afd7,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4878,2449,1.53567E+12,2
2844,7156,2136,5462,0d16ab16-0530-479b-b4a5-58db0ac29187,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4858,2449,1.53567E+12,2
2844,7156,2136,5462,3821cc63-18df-4f19-98af-6019acc03a17,196,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4780,2449,1.53567E+12,3
2844,7156,2136,5462,51a3feb1-aa8b-45e2-992b-784a9349128f,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4592,2449,1.53567E+12,3
2847,7156,2136,5462,09e6faa5-5f27-4d73-9f72-ec44c70f9dd9,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4573,2449,1.53567E+12,2
2844,7156,2136,5462,a34aa752-dff5-4c46-895b-8287f5a4ae07,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4573,2449,1.53567E+12,3
2847,7155,2135,5462,0e99d614-e7fd-4666-8e24-ad0fd0b5ab37,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2448,1.53567E+12,2
2844,7155,2135,5462,b2abfa0f-0e8d-4204-ab70-3355f7078559,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4695,2448,1.53567E+12,2
2844,7156,2136,5462,10e57d33-0a9e-447b-9798-d51365490588,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4654,2449,1.53567E+12,3
2844,7156,2136,5462,c827eb32-7abb-4eca-a18d-443a7bed5ee7,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4564,2449,1.53567E+12,2
2844,7156,2136,5462,89f268f0-b552-44d9-b1c7-3f76763dde35,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4743,2449,1.53567E+12,2
2847,7156,2136,5462,5f713d01-f0c0-4312-863f-269814e3d6e0,199,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4495,2449,1.53567E+12,2
2844,7156,2136,5462,15c63e61-7681-4f85-960c-aa1f82273bea,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2449,1.53567E+12,3
2844,7156,2136,5462,7a662310-88aa-4217-b1c5-6288d1163427,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4420,2449,1.53567E+12,2
2844,7155,2135,5462,a45ac88c-a344-477d-8490-aa6324e7c3da,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4619,2448,1.53567E+12,3
2844,7156,2136,5462,f8da5872-9b77-4ff2-9084-ea0439fa3eb2,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4515,2449,1.53567E+12,2
2844,7155,2135,5462,e2140f19-c078-4a1f-aaeb-7072bce42fc1,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4495,2448,1.53567E+12,2
2844,7155,2135,5462,b88053c1-0ab0-4562-9b5c-f4e697628568,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2448,1.53567E+12,3
2847,7156,2136,5462,b427e033-adfe-4826-995c-8872c304f2ff,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4687,2449,1.53567E+12,3
2847,7155,2135,5462,f61df953-c531-4a74-b54c-ed8cac07ec05,196,10174,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4788,2448,1.53567E+12,2
2847,7155,2135,5462,0dc8f93d-bdb6-48c8-9be3-d1563436bd3d,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4601,2448,1.53567E+12,3
2847,7156,2136,5462,f66d1174-c47c-4140-b55f-02ddc888b2fb,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4628,2449,1.53567E+12,2
2844,7156,2136,5462,98e10f14-09c8-4c10-8e75-18182616bb4f,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4711,2449,1.53567E+12,3
2847,7155,2135,5462,ab258292-0e13-4e9f-bb74-08103775b1a0,197,10178,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2448,1.53567E+12,2
2847,7155,2135,5462,bba428c8-8a5e-46f4-a892-5fcda471053f,193,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4573,2448,1.53567E+12,3
2847,7156,2136,5462,71f93691-0014-4c16-addf-14d9cc4665da,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4601,2449,1.53567E+12,2
2847,7155,2135,5462,cda008ba-028f-4c63-8e69-4903bfbbaa56,199,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4823,2448,1.53567E+12,2
2847,7156,2136,5462,5be3ef0a-b1a4-430f-a766-2ea53239a719,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4765,2449,1.53567E+12,2
2844,7155,2135,5462,3f62cbc5-81fa-4d60-aa95-bae6d760557f,192,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4670,2448,1.53567E+12,2
2844,7156,2136,5462,96cadabc-a7e7-45f7-992e-7543a7c95d31,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4601,2449,1.53567E+12,2
2847,7155,2135,5462,72d7bd92-caae-49dd-a1a5-6f1dd88285a0,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4453,2448,1.53567E+12,2
2847,7156,2136,5462,23f3aae2-b151-4fe0-b2de-1a58142b9db3,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4735,2449,1.53567E+12,3
2847,7155,2135,5462,0213e844-b50d-4ed0-a132-d9ea7fb280bb,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4711,2448,1.53567E+12,2
2844,7156,2136,5462,3da60f07-a68a-4289-a5b7-692967165a07,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,3
2844,7156,2136,5462,8fef0873-5df2-40a3-a780-99b559232289,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4495,2449,1.53567E+12,3
2844,7155,2135,5462,e922e46e-aa4e-43cb-baa9-6f93c792567e,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4816,2448,1.53567E+12,2
2844,7156,2136,5462,eaa9dadd-d885-49dd-a29c-df298c709170,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4535,2449,1.53567E+12,3
2844,7156,2136,5462,97c04af7-1504-4771-beec-40cc53c37efb,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4773,2449,1.53567E+12,3
2844,7156,2136,5462,a165e12e-b9e2-40ed-a391-c4d9e96f0d39,196,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4431,2449,1.53567E+12,2
2844,7155,2135,5462,44e28d97-4d30-472a-bf99-780c68063da5,199,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4525,2448,1.53567E+12,2
2844,7155,2135,5462,ee9dd7df-ad13-4ee6-a7af-cab5a4d679ae,199,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4409,2448,1.53567E+12,2
2847,7156,2136,5462,0937af17-0dd8-487f-9dad-b741928b94ba,194,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4464,2449,1.53567E+12,2
2844,7155,2135,5462,c1429b44-7c18-460c-bb0a-74483888635b,198,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4326,2448,1.53567E+12,2
2847,7155,2135,5462,b9d423c1-775b-4a95-ae01-98f5e1ed5958,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4495,2448,1.53567E+12,2
2844,7155,2135,5462,138cff01-9044-4aa5-97a9-83eb8f2848e9,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2448,1.53567E+12,2
2844,7156,2136,5462,537e250e-eeff-4d7a-9e0d-2ce5205d4ae4,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4687,2449,1.53567E+12,2
2844,7156,2136,5462,fcfa4f11-f9d5-4680-8b99-e05a3176370d,193,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4670,2449,1.53567E+12,3
2844,7156,2136,5462,12e13d16-06d1-49f1-88f4-c9f9ba91e6d9,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4636,2449,1.53567E+12,3
2844,7155,2135,5462,aea450f7-7728-4bcf-ad5d-3b7ad30d02c7,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4679,2448,1.53567E+12,2
2844,7156,2136,5462,144703ad-f636-43ba-b2f6-0d1028efcbe8,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4601,2449,1.53567E+12,3
2844,7156,2136,5462,1c10a8b6-89ae-424a-926e-380219165575,198,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2449,1.53567E+12,2
2844,7156,2136,5462,5e20a98b-a2ec-400e-983e-c632fb00361c,197,10178,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2449,1.53567E+12,2
2844,7156,2136,5462,cffc192d-9d24-4f53-b098-615bedd0d49e,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4363,2449,1.53567E+12,3
2844,7156,2136,5462,e5011568-c8ea-44c3-b231-5905909c0e7e,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4573,2449,1.53567E+12,3
2844,7155,2135,5462,e03e7a90-970c-487c-b4af-8da9f2abb24f,195,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2448,1.53567E+12,2
2844,7156,2136,5462,a97b613b-f777-4ce9-92c0-6531a43c1e3c,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4884,2449,1.53567E+12,2
2844,7156,2136,5462,52161d54-8f62-4672-9ab7-09bb302d4855,195,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4464,2449,1.53567E+12,2
2844,7155,2135,5462,cdf18be1-1597-4389-9711-cdbad03d0cd1,198,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4535,2448,1.53567E+12,2
2844,7155,2135,5462,beff4936-8c37-4d98-aaee-0efeedb1cfc5,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4628,2448,1.53567E+12,2
2844,7155,2135,5462,b026eccc-9465-43c4-8698-25ba2b9ba683,195,10178,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4398,2448,1.53567E+12,2
2844,7155,2135,5462,e912a090-d1b5-4394-ae5a-e653a2ef81ab,196,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4758,2448,1.53567E+12,2
2844,7156,2136,5462,0e23f69d-2e19-47d2-8a5a-817ed0f866ba,198,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4645,2449,1.53567E+12,2
2847,7156,2136,5462,9889e041-d165-4c01-b1ef-7a360168eab4,198,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4485,2449,1.53567E+12,3
2844,7155,2135,5462,3e1ee874-0f44-48fb-afe3-d08ef00da92c,198,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2448,1.53567E+12,2
2844,7156,2136,5462,f82f238b-527d-41b1-a43d-529c32dd3575,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2449,1.53567E+12,2
2844,7156,2136,5462,bc60639f-993c-48c2-8f91-c05327e615b7,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4420,2449,1.53567E+12,3
2844,7155,2135,5462,26e21954-5e14-4279-a612-db32bbaddee5,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4554,2448,1.53567E+12,3
2844,7156,2136,5462,3be045a4-41c0-4b02-9622-ee84c15e0680,197,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4485,2449,1.53567E+12,3
2844,7156,2136,5462,f8d5084f-f3cd-4b2b-be22-ff7905c5e968,197,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2449,1.53567E+12,3
2844,7156,2136,5462,d1a0137e-16c3-4342-8d06-29c89d894033,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4601,2449,1.53567E+12,3
2847,7156,2136,5462,5b89dac6-07ae-4705-bdbf-431c2f322d64,196,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2449,1.53567E+12,3
2844,7156,2136,5462,6cbe5df4-5316-41cb-a055-d2895dd77479,196,10175,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4711,2449,1.53567E+12,3
2844,7156,2136,5462,49e76278-d73d-44cb-9e92-0d49124fa106,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4525,2449,1.53567E+12,2
2844,7156,2136,5462,bc4959d4-b831-4a0c-bfa7-66731c0243ed,194,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4628,2449,1.53567E+12,3
2844,7156,2136,5462,4e1f7e6c-7ea9-4700-be50-9656fdf8169c,195,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4601,2449,1.53567E+12,2
2844,7156,2136,5462,782db6ca-3e0c-4384-ac5f-556af9d0398e,197,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4545,2449,1.53567E+12,3
2844,7156,2136,5462,108998e7-3984-42cd-8cde-5a840ec931c4,194,10177,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4645,2449,1.53567E+12,2
2844,7156,2136,5462,db4a7a0b-06ee-46f9-8368-7f87a6f83bdb,200,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4453,2449,1.53567E+12,3
2844,7156,2136,5462,076240e5-a068-4261-ad1e-d4177c7cad65,200,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4610,2449,1.53567E+12,2
2844,7156,2136,5462,26df2656-be6b-48a4-9380-b93b22fe05e2,199,10176,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,4645,2449,1.53567E+12,3
